,burger,fries,salad,shake,hour,store_1.0,store_2.0,store_3.0,store_4.0,store_5.0,store_6.0,store_7.0,store_8.0,store_9.0,predict_cluster_kmeans,store
78576,3,4,1,3,18,0,1,0,0,0,0,0,0,0,0,2.0
78577,1,1,0,0,23,0,0,0,0,0,1,0,0,0,0,6.0
78578,3,3,0,3,18,0,0,0,0,0,0,0,1,0,0,8.0
78579,1,2,1,1,13,1,0,0,0,0,0,0,0,0,2,1.0
78580,0,3,3,0,21,0,0,0,0,0,0,0,1,0,0,8.0
78581,2,2,0,1,01,0,1,0,0,0,0,0,0,0,1,2.0
78582,1,2,1,0,13,0,0,0,0,0,1,0,0,0,2,6.0
78583,0,1,1,0,12,0,0,0,0,0,0,0,1,0,2,8.0
78584,4,4,0,4,17,0,0,0,1,0,0,0,0,0,0,4.0
78585,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
78586,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
78587,4,4,0,2,18,0,0,0,1,0,0,0,0,0,0,4.0
78588,0,3,3,0,11,1,0,0,0,0,0,0,0,0,2,1.0
78589,1,1,0,1,13,0,0,1,0,0,0,0,0,0,2,3.0
78590,1,1,0,1,19,0,0,0,1,0,0,0,0,0,0,4.0
78591,1,3,2,0,11,1,0,0,0,0,0,0,0,0,2,1.0
78592,5,5,0,5,17,0,0,0,0,0,0,0,0,1,0,9.0
78593,1,1,0,0,01,0,0,0,0,0,1,0,0,0,1,6.0
78594,0,3,3,0,12,0,0,0,1,0,0,0,0,0,2,4.0
78595,4,4,0,4,19,0,0,0,0,0,0,1,0,0,0,7.0
78596,4,4,0,4,17,0,0,0,0,0,0,1,0,0,0,7.0
78597,2,2,0,2,16,0,0,0,1,0,0,0,0,0,0,4.0
78598,0,3,3,0,12,0,0,0,0,1,0,0,0,0,2,5.0
78599,3,3,0,3,17,0,0,0,0,0,0,0,0,1,0,9.0
78600,2,2,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
78601,3,4,1,3,18,1,0,0,0,0,0,0,0,0,0,1.0
78602,1,3,2,0,11,0,0,1,0,0,0,0,0,0,2,3.0
78603,3,4,1,3,19,0,0,0,0,0,0,0,0,1,0,9.0
78604,1,1,0,0,00,0,0,0,1,0,0,0,0,0,1,4.0
78605,5,5,0,4,16,0,1,0,0,0,0,0,0,0,0,2.0
78606,1,1,0,1,23,0,1,0,0,0,0,0,0,0,0,2.0
78607,3,3,0,3,20,0,0,0,1,0,0,0,0,0,0,4.0
78608,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
78609,0,2,2,0,12,0,0,0,0,0,0,0,1,0,2,8.0
78610,1,2,1,0,13,0,0,0,0,0,0,0,1,0,2,8.0
78611,0,2,2,0,12,1,0,0,0,0,0,0,0,0,2,1.0
78612,5,5,0,5,17,0,0,0,0,0,0,1,0,0,0,7.0
78613,0,1,1,0,11,0,0,1,0,0,0,0,0,0,2,3.0
78614,0,3,3,0,13,0,0,0,0,1,0,0,0,0,2,5.0
78615,4,4,0,3,18,0,0,0,0,0,0,0,0,1,0,9.0
78616,0,2,2,0,11,0,0,0,1,0,0,0,0,0,2,4.0
78617,2,3,1,1,18,0,0,0,0,0,0,0,0,1,0,9.0
78618,2,2,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
78619,4,4,0,4,19,0,0,0,1,0,0,0,0,0,0,4.0
78620,3,3,0,2,18,0,0,0,1,0,0,0,0,0,0,4.0
78621,4,4,0,4,17,0,0,0,1,0,0,0,0,0,0,4.0
78622,4,4,0,3,20,0,0,1,0,0,0,0,0,0,0,3.0
78623,2,2,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
78624,0,2,2,0,11,0,0,0,0,0,0,0,1,0,2,8.0
78625,1,1,0,0,01,0,1,0,0,0,0,0,0,0,1,2.0
78626,2,2,0,1,00,0,1,0,0,0,0,0,0,0,1,2.0
78627,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
78628,3,3,0,3,17,0,0,0,0,0,0,0,0,1,0,9.0
78629,0,2,2,0,12,0,0,0,1,0,0,0,0,0,2,4.0
78630,0,3,3,0,13,0,0,0,0,0,1,0,0,0,2,6.0
78631,4,4,0,4,18,0,0,0,1,0,0,0,0,0,0,4.0
78632,0,2,2,0,11,0,0,0,0,0,0,1,0,0,2,7.0
78633,1,1,0,1,00,0,1,0,0,0,0,0,0,0,1,2.0
78634,2,2,0,0,01,0,0,0,0,0,1,0,0,0,1,6.0
78635,0,3,3,0,11,0,0,0,1,0,0,0,0,0,2,4.0
78636,1,3,2,0,12,0,0,0,0,0,0,0,1,0,2,8.0
78637,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
78638,2,2,0,1,00,1,0,0,0,0,0,0,0,0,1,1.0
78639,0,4,4,0,13,0,0,1,0,0,0,0,0,0,2,3.0
78640,5,5,0,5,19,0,0,0,0,0,0,0,0,1,0,9.0
78641,0,1,1,0,13,0,0,1,0,0,0,0,0,0,2,3.0
78642,1,3,2,0,12,0,0,0,0,1,0,0,0,0,2,5.0
78643,3,4,1,3,17,0,0,0,0,0,0,0,0,1,0,9.0
78644,1,1,0,1,18,0,0,0,0,0,0,0,0,1,0,9.0
78645,0,3,3,0,12,0,0,1,0,0,0,0,0,0,2,3.0
78646,0,2,2,0,12,0,0,0,0,1,0,0,0,0,2,5.0
78647,4,4,0,3,19,0,0,0,0,0,0,1,0,0,0,7.0
78648,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
78649,4,4,0,4,17,1,0,0,0,0,0,0,0,0,0,1.0
78650,0,3,3,0,13,0,1,0,0,0,0,0,0,0,2,2.0
78651,1,2,1,0,11,0,0,0,0,0,0,1,0,0,2,7.0
78652,4,5,1,4,17,0,0,0,0,0,0,1,0,0,0,7.0
78653,3,4,1,2,18,0,0,0,0,0,1,0,0,0,0,6.0
78654,2,2,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
78655,3,3,0,2,14,0,0,0,0,0,0,1,0,0,2,7.0
78656,3,3,0,3,17,0,0,0,0,0,0,0,0,1,0,9.0
78657,0,1,1,0,12,0,0,0,0,0,1,0,0,0,2,6.0
78658,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
78659,0,1,1,0,12,0,0,0,0,0,0,0,1,0,2,8.0
78660,1,2,1,0,00,0,0,0,0,1,0,0,0,0,1,5.0
78661,4,4,0,3,18,0,0,0,0,0,0,1,0,0,0,7.0
78662,1,1,0,0,14,0,0,0,0,0,1,0,0,0,2,6.0
78663,3,3,0,3,16,0,0,0,1,0,0,0,0,0,0,4.0
78664,1,1,0,0,00,0,0,0,1,0,0,0,0,0,1,4.0
78665,0,2,2,0,13,0,0,0,0,0,0,0,1,0,2,8.0
78666,5,5,0,5,19,0,0,0,0,0,1,0,0,0,0,6.0
78667,1,2,1,1,23,0,0,1,0,0,0,0,0,0,0,3.0
78668,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
78669,5,5,0,1,00,0,1,0,0,0,0,0,0,0,1,2.0
78670,2,2,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
78671,2,2,0,0,00,0,0,0,0,0,0,0,0,1,1,9.0
78672,3,3,0,3,19,0,0,0,1,0,0,0,0,0,0,4.0
78673,4,4,0,4,17,0,0,0,0,0,0,0,0,1,0,9.0
78674,0,1,1,0,12,0,0,0,0,0,0,1,0,0,2,7.0
78675,0,4,4,0,12,0,0,0,0,0,0,0,1,0,2,8.0
78676,4,4,0,4,17,0,0,0,0,0,0,1,0,0,0,7.0
78677,1,3,2,1,14,0,0,0,0,0,0,0,1,0,2,8.0
78678,4,4,0,4,19,0,0,0,1,0,0,0,0,0,0,4.0
78679,3,4,1,2,19,0,0,0,0,0,0,1,0,0,0,7.0
78680,4,5,1,4,18,0,0,0,0,0,0,1,0,0,0,7.0
78681,0,1,1,0,13,1,0,0,0,0,0,0,0,0,2,1.0
78682,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
78683,0,1,1,0,00,0,0,0,0,0,0,0,1,0,1,8.0
78684,2,2,0,0,23,0,1,0,0,0,0,0,0,0,0,2.0
78685,2,2,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
78686,2,2,0,1,00,0,1,0,0,0,0,0,0,0,1,2.0
78687,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
78688,4,4,0,4,17,0,0,0,0,0,0,0,0,1,0,9.0
78689,4,4,0,4,16,0,0,0,1,0,0,0,0,0,0,4.0
78690,5,5,0,5,19,0,0,0,0,0,0,0,0,1,0,9.0
78691,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
78692,2,2,0,1,00,0,0,0,0,0,0,0,1,0,1,8.0
78693,1,3,2,0,13,0,0,0,0,0,0,0,1,0,2,8.0
78694,1,1,0,0,11,0,0,1,0,0,0,0,0,0,2,3.0
78695,2,2,0,0,00,0,0,0,0,0,0,0,1,0,1,8.0
78696,4,5,1,4,19,0,0,0,0,0,0,1,0,0,0,7.0
78697,5,5,0,5,20,0,0,0,1,0,0,0,0,0,0,4.0
78698,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
78699,4,4,0,4,17,0,0,0,0,0,0,1,0,0,0,7.0
78700,0,2,2,0,13,0,0,0,0,0,0,0,1,0,2,8.0
78701,4,4,0,4,18,0,0,0,1,0,0,0,0,0,0,4.0
78702,0,2,2,0,11,0,0,1,0,0,0,0,0,0,2,3.0
78703,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
78704,1,1,0,1,00,0,0,0,0,1,0,0,0,0,1,5.0
78705,5,5,0,1,23,0,0,0,0,0,1,0,0,0,0,6.0
78706,0,1,1,0,12,1,0,0,0,0,0,0,0,0,2,1.0
78707,0,2,2,0,13,0,1,0,0,0,0,0,0,0,2,2.0
78708,2,2,0,2,16,0,0,0,0,0,1,0,0,0,0,6.0
78709,4,4,0,4,21,0,0,0,1,0,0,0,0,0,0,4.0
78710,1,1,0,0,11,0,0,0,1,0,0,0,0,0,2,4.0
78711,3,3,0,3,18,0,0,0,0,0,0,0,0,1,0,9.0
78712,1,1,0,0,01,1,0,0,0,0,0,0,0,0,1,1.0
78713,0,2,2,0,12,0,0,0,0,0,0,0,1,0,2,8.0
78714,5,5,0,5,17,0,0,0,1,0,0,0,0,0,0,4.0
78715,5,5,0,5,17,0,0,0,1,0,0,0,0,0,0,4.0
78716,4,4,0,4,19,0,0,0,1,0,0,0,0,0,0,4.0
78717,3,3,0,3,18,0,0,0,0,0,0,1,0,0,0,7.0
78718,0,3,3,0,15,0,0,1,0,0,0,0,0,0,2,3.0
78719,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
78720,4,4,0,4,17,0,0,0,0,0,1,0,0,0,0,6.0
78721,3,3,0,3,16,0,0,0,0,1,0,0,0,0,0,5.0
78722,3,4,1,2,18,0,0,0,0,0,0,1,0,0,0,7.0
78723,4,4,0,3,19,0,0,0,1,0,0,0,0,0,0,4.0
78724,5,5,0,5,18,0,0,0,1,0,0,0,0,0,0,4.0
78725,0,3,3,0,11,0,0,1,0,0,0,0,0,0,2,3.0
78726,0,1,1,0,14,0,0,0,0,1,0,0,0,0,2,5.0
78727,0,2,2,0,13,0,0,0,0,0,0,0,0,1,2,9.0
78728,1,1,0,1,17,0,0,0,0,1,0,0,0,0,0,5.0
78729,4,5,1,3,18,0,0,0,0,0,0,1,0,0,0,7.0
78730,2,2,0,2,16,0,0,0,0,0,0,0,0,1,0,9.0
78731,0,1,1,0,01,0,0,0,0,0,1,0,0,0,1,6.0
78732,0,1,1,0,12,0,0,0,0,1,0,0,0,0,2,5.0
78733,3,4,1,3,17,0,1,0,0,0,0,0,0,0,0,2.0
78734,2,3,1,2,20,0,0,0,0,0,1,0,0,0,0,6.0
78735,0,2,2,0,13,0,0,0,0,0,0,0,1,0,2,8.0
78736,4,4,0,3,17,0,0,0,0,0,0,0,0,1,0,9.0
78737,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
78738,2,2,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
78739,3,3,0,3,20,0,0,0,1,0,0,0,0,0,0,4.0
78740,3,4,1,3,17,0,0,0,0,0,1,0,0,0,0,6.0
78741,0,1,1,0,11,0,1,0,0,0,0,0,0,0,2,2.0
78742,0,2,2,0,13,1,0,0,0,0,0,0,0,0,2,1.0
78743,2,2,0,2,18,0,0,0,0,0,0,1,0,0,0,7.0
78744,1,4,3,1,12,1,0,0,0,0,0,0,0,0,2,1.0
78745,0,1,1,0,12,1,0,0,0,0,0,0,0,0,2,1.0
78746,4,4,0,4,17,0,0,0,1,0,0,0,0,0,0,4.0
78747,3,3,0,0,00,0,0,0,0,0,0,1,0,0,1,7.0
78748,0,1,1,0,19,0,0,1,0,0,0,0,0,0,0,3.0
78749,4,4,0,3,17,0,0,0,0,0,1,0,0,0,0,6.0
78750,1,1,0,0,23,0,1,0,0,0,0,0,0,0,0,2.0
78751,1,1,0,1,00,0,1,0,0,0,0,0,0,0,1,2.0
78752,2,3,1,2,17,0,0,0,0,0,0,1,0,0,0,7.0
78753,3,3,0,2,18,0,0,0,0,0,0,1,0,0,0,7.0
78754,2,2,0,1,12,0,0,0,0,0,0,0,1,0,2,8.0
78755,1,3,2,0,12,0,0,0,0,0,0,0,1,0,2,8.0
78756,5,5,0,5,19,0,0,0,0,0,0,0,0,1,0,9.0
78757,3,4,1,3,18,0,0,0,0,0,0,0,1,0,0,8.0
78758,2,2,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
78759,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
78760,1,1,0,0,01,0,0,0,0,0,1,0,0,0,1,6.0
78761,3,3,0,3,17,0,0,0,0,0,0,1,0,0,0,7.0
78762,4,5,1,4,17,0,0,0,0,0,1,0,0,0,0,6.0
78763,1,2,1,1,13,0,0,0,0,1,0,0,0,0,2,5.0
78764,4,4,0,4,19,0,0,0,1,0,0,0,0,0,0,4.0
78765,0,3,3,0,14,0,0,0,0,0,1,0,0,0,2,6.0
78766,1,1,0,0,00,0,0,1,0,0,0,0,0,0,1,3.0
78767,2,3,1,0,12,0,0,0,1,0,0,0,0,0,2,4.0
78768,0,5,5,0,12,0,0,0,0,0,0,1,0,0,2,7.0
78769,0,1,1,0,11,0,0,0,0,1,0,0,0,0,2,5.0
78770,0,1,1,0,12,0,0,0,0,0,0,0,1,0,2,8.0
78771,1,1,0,1,23,0,1,0,0,0,0,0,0,0,0,2.0
78772,2,2,0,0,23,0,0,0,0,0,0,1,0,0,0,7.0
78773,5,5,0,4,19,0,0,0,0,0,0,0,0,1,0,9.0
78774,0,1,1,0,11,0,0,0,0,0,0,0,1,0,2,8.0
78775,1,3,2,1,13,0,0,1,0,0,0,0,0,0,2,3.0
78776,4,4,0,3,18,0,0,0,1,0,0,0,0,0,0,4.0
78777,3,3,0,2,19,0,0,0,0,0,0,0,0,1,0,9.0
78778,4,4,0,4,17,0,0,0,0,0,0,1,0,0,0,7.0
78779,1,2,1,0,12,0,0,0,0,0,0,0,1,0,2,8.0
78780,0,1,1,0,12,1,0,0,0,0,0,0,0,0,2,1.0
78781,5,5,0,5,18,0,0,0,0,0,0,0,1,0,0,8.0
78782,2,2,0,1,01,0,0,0,0,0,1,0,0,0,1,6.0
78783,1,1,0,1,00,0,0,0,1,0,0,0,0,0,1,4.0
78784,0,3,3,0,13,0,0,0,0,0,0,0,1,0,2,8.0
78785,1,1,0,1,00,1,0,0,0,0,0,0,0,0,1,1.0
78786,0,3,3,0,14,0,0,1,0,0,0,0,0,0,2,3.0
78787,0,3,3,0,12,0,0,1,0,0,0,0,0,0,2,3.0
78788,4,4,0,4,17,0,0,0,0,0,0,1,0,0,0,7.0
78789,4,5,1,4,18,0,0,0,1,0,0,0,0,0,0,4.0
78790,0,2,2,0,13,0,0,0,0,1,0,0,0,0,2,5.0
78791,3,3,0,2,17,0,0,0,1,0,0,0,0,0,0,4.0
78792,4,4,0,4,18,0,0,0,1,0,0,0,0,0,0,4.0
78793,5,5,0,1,01,0,0,0,0,0,1,0,0,0,1,6.0
78794,3,3,0,3,19,0,0,0,0,0,0,1,0,0,0,7.0
78795,5,5,0,4,19,0,0,0,1,0,0,0,0,0,0,4.0
78796,0,3,3,0,13,0,0,0,0,0,0,0,1,0,2,8.0
78797,3,3,0,3,19,0,0,0,0,0,0,1,0,0,0,7.0
78798,0,3,3,0,11,0,0,1,0,0,0,0,0,0,2,3.0
78799,5,5,0,5,18,0,0,0,0,0,1,0,0,0,0,6.0
78800,4,4,0,3,17,0,1,0,0,0,0,0,0,0,0,2.0
78801,2,3,1,1,13,0,0,0,0,1,0,0,0,0,2,5.0
78802,4,4,0,4,17,0,0,0,1,0,0,0,0,0,0,4.0
78803,1,1,0,1,00,0,0,1,0,0,0,0,0,0,1,3.0
78804,2,2,0,2,18,0,0,0,0,0,0,0,0,1,0,9.0
78805,1,1,0,1,00,0,1,0,0,0,0,0,0,0,1,2.0
78806,3,4,1,3,18,0,0,0,1,0,0,0,0,0,0,4.0
78807,1,3,2,1,12,0,0,0,0,0,0,0,1,0,2,8.0
78808,1,1,0,1,00,0,0,0,1,0,0,0,0,0,1,4.0
78809,0,1,1,0,12,0,0,0,0,1,0,0,0,0,2,5.0
78810,0,2,2,0,13,1,0,0,0,0,0,0,0,0,2,1.0
78811,0,1,1,0,12,1,0,0,0,0,0,0,0,0,2,1.0
78812,2,2,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
78813,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
78814,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
78815,4,4,0,4,18,0,0,0,1,0,0,0,0,0,0,4.0
78816,0,2,2,0,11,0,0,0,0,1,0,0,0,0,2,5.0
78817,3,4,1,3,19,0,0,0,1,0,0,0,0,0,0,4.0
78818,1,1,0,1,23,0,0,0,0,0,1,0,0,0,0,6.0
78819,0,3,3,0,12,0,0,1,0,0,0,0,0,0,2,3.0
78820,1,1,0,1,00,0,1,0,0,0,0,0,0,0,1,2.0
78821,2,2,0,1,23,0,0,0,0,0,0,0,1,0,0,8.0
78822,0,3,3,0,11,0,0,0,0,0,0,0,1,0,2,8.0
78823,0,1,1,0,13,0,0,0,0,0,0,0,0,1,2,9.0
78824,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
78825,1,1,0,0,01,0,1,0,0,0,0,0,0,0,1,2.0
78826,2,2,0,2,18,0,0,0,1,0,0,0,0,0,0,4.0
78827,0,1,1,0,11,0,0,1,0,0,0,0,0,0,2,3.0
78828,1,3,2,0,12,0,0,0,0,0,0,0,1,0,2,8.0
78829,0,1,1,0,12,0,0,0,0,0,0,0,1,0,2,8.0
78830,2,2,0,2,17,0,0,1,0,0,0,0,0,0,0,3.0
78831,0,2,2,0,13,0,0,1,0,0,0,0,0,0,2,3.0
78832,3,3,0,3,18,0,0,0,0,0,0,1,0,0,0,7.0
78833,2,2,0,0,01,0,0,0,1,0,0,0,0,0,1,4.0
78834,1,1,0,0,23,0,0,0,0,0,1,0,0,0,0,6.0
78835,4,4,0,4,18,0,0,0,0,0,0,0,0,1,0,9.0
78836,2,2,0,0,23,0,1,0,0,0,0,0,0,0,0,2.0
78837,0,4,4,0,13,0,0,0,0,0,0,0,1,0,2,8.0
78838,5,5,0,5,17,0,0,0,0,0,0,0,0,1,0,9.0
78839,3,3,0,3,18,0,0,0,0,0,0,0,0,1,0,9.0
78840,2,3,1,2,19,0,0,0,1,0,0,0,0,0,0,4.0
78841,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
78842,0,4,4,0,12,1,0,0,0,0,0,0,0,0,2,1.0
78843,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
78844,2,2,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
78845,1,3,2,0,11,1,0,0,0,0,0,0,0,0,2,1.0
78846,5,5,0,2,00,0,0,0,0,0,1,0,0,0,1,6.0
78847,1,1,0,0,01,0,0,0,0,0,0,0,1,0,1,8.0
78848,0,5,5,0,14,0,0,1,0,0,0,0,0,0,2,3.0
78849,2,2,0,1,00,0,1,0,0,0,0,0,0,0,1,2.0
78850,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
78851,1,2,1,0,11,0,0,1,0,0,0,0,0,0,2,3.0
78852,4,4,0,3,18,0,0,0,0,0,0,1,0,0,0,7.0
78853,0,1,1,0,11,1,0,0,0,0,0,0,0,0,2,1.0
78854,0,1,1,0,14,0,0,0,0,1,0,0,0,0,2,5.0
78855,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
78856,1,1,0,1,01,0,0,0,0,1,0,0,0,0,1,5.0
78857,4,4,0,3,18,0,0,0,0,0,0,1,0,0,0,7.0
78858,4,4,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
78859,4,4,0,4,18,0,0,0,0,0,0,0,0,1,0,9.0
78860,1,3,2,0,12,0,0,1,0,0,0,0,0,0,2,3.0
78861,2,2,0,0,00,0,0,0,1,0,0,0,0,0,1,4.0
78862,1,3,2,0,13,0,0,1,0,0,0,0,0,0,2,3.0
78863,5,5,0,5,19,0,0,0,0,0,0,0,0,1,0,9.0
78864,4,4,0,4,19,0,0,1,0,0,0,0,0,0,0,3.0
78865,0,2,2,0,11,0,0,1,0,0,0,0,0,0,2,3.0
78866,4,4,0,4,17,0,0,0,0,0,0,1,0,0,0,7.0
78867,2,2,0,2,16,0,0,0,1,0,0,0,0,0,0,4.0
78868,4,4,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
78869,1,1,0,0,00,0,0,0,1,0,0,0,0,0,1,4.0
78870,0,2,2,0,11,0,0,1,0,0,0,0,0,0,2,3.0
78871,3,3,0,3,17,0,0,0,0,0,0,1,0,0,0,7.0
78872,0,3,3,0,13,0,0,0,0,0,0,0,1,0,2,8.0
78873,4,4,0,3,17,0,0,0,1,0,0,0,0,0,0,4.0
78874,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
78875,2,2,0,1,23,0,0,0,0,0,0,0,0,1,0,9.0
78876,1,1,0,0,00,0,0,0,1,0,0,0,0,0,1,4.0
78877,0,2,2,0,12,0,0,0,0,1,0,0,0,0,2,5.0
78878,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
78879,3,3,0,0,00,0,0,0,0,0,0,0,0,1,1,9.0
78880,0,1,1,0,13,0,0,0,1,0,0,0,0,0,2,4.0
78881,4,4,0,4,18,0,0,0,0,0,0,1,0,0,0,7.0
78882,4,4,0,4,19,0,0,0,1,0,0,0,0,0,0,4.0
78883,0,2,2,0,14,1,0,0,0,0,0,0,0,0,2,1.0
78884,1,2,1,0,11,0,0,0,0,0,0,0,0,1,2,9.0
78885,5,5,0,5,18,0,0,0,0,0,0,0,0,1,0,9.0
78886,0,1,1,0,12,0,0,0,0,1,0,0,0,0,2,5.0
78887,1,3,2,1,11,0,0,0,0,0,0,0,0,1,2,9.0
78888,2,2,0,1,19,0,0,0,0,0,0,1,0,0,0,7.0
78889,0,2,2,0,11,0,0,0,0,1,0,0,0,0,2,5.0
78890,0,3,3,0,11,1,0,0,0,0,0,0,0,0,2,1.0
78891,0,1,1,0,12,0,0,1,0,0,0,0,0,0,2,3.0
78892,3,3,0,2,19,0,0,0,0,0,0,0,1,0,0,8.0
78893,5,5,0,5,19,0,0,0,0,0,0,0,0,1,0,9.0
78894,0,3,3,0,11,0,0,0,1,0,0,0,0,0,2,4.0
78895,4,4,0,4,20,0,0,0,0,0,1,0,0,0,0,6.0
78896,4,4,0,4,18,0,0,0,0,0,0,0,1,0,0,8.0
78897,5,5,0,4,18,0,0,0,0,0,0,1,0,0,0,7.0
78898,1,3,2,1,12,0,0,1,0,0,0,0,0,0,2,3.0
78899,4,4,0,4,19,0,0,0,0,0,0,1,0,0,0,7.0
78900,5,5,0,5,18,0,0,0,0,0,0,1,0,0,0,7.0
78901,1,2,1,0,13,0,0,0,0,0,0,0,1,0,2,8.0
78902,1,1,0,1,17,0,0,1,0,0,0,0,0,0,0,3.0
78903,2,2,0,2,00,0,1,0,0,0,0,0,0,0,1,2.0
78904,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
78905,0,3,3,0,12,0,0,1,0,0,0,0,0,0,2,3.0
78906,5,5,0,0,23,0,1,0,0,0,0,0,0,0,0,2.0
78907,1,1,0,0,11,0,0,1,0,0,0,0,0,0,2,3.0
78908,0,2,2,0,12,0,1,0,0,0,0,0,0,0,2,2.0
78909,3,3,0,3,20,0,0,0,0,0,0,1,0,0,0,7.0
78910,0,1,1,0,13,0,0,1,0,0,0,0,0,0,2,3.0
78911,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
78912,1,1,0,1,11,0,0,0,0,0,0,0,1,0,2,8.0
78913,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
78914,2,2,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
78915,1,3,2,0,13,0,0,0,0,0,0,0,0,1,2,9.0
78916,4,4,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
78917,5,5,0,4,18,0,0,1,0,0,0,0,0,0,0,3.0
78918,2,2,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
78919,2,2,0,2,23,0,0,0,0,0,1,0,0,0,0,6.0
78920,4,4,0,4,18,0,0,0,1,0,0,0,0,0,0,4.0
78921,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
78922,0,3,3,0,11,0,0,0,1,0,0,0,0,0,2,4.0
78923,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
78924,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
78925,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
78926,1,1,0,0,11,0,0,1,0,0,0,0,0,0,2,3.0
78927,3,3,0,1,23,0,0,0,1,0,0,0,0,0,0,4.0
78928,4,4,0,4,19,0,0,0,0,0,1,0,0,0,0,6.0
78929,3,3,0,3,18,0,1,0,0,0,0,0,0,0,0,2.0
78930,3,5,2,3,20,0,0,0,0,0,0,0,0,1,0,9.0
78931,2,3,1,0,13,0,0,0,0,0,0,0,1,0,2,8.0
78932,2,2,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
78933,1,1,0,0,23,0,1,0,0,0,0,0,0,0,0,2.0
78934,1,1,0,0,23,0,0,0,0,0,1,0,0,0,0,6.0
78935,0,2,2,0,12,0,0,0,1,0,0,0,0,0,2,4.0
78936,0,3,3,0,12,0,0,0,0,0,0,0,1,0,2,8.0
78937,5,5,0,4,18,0,0,0,1,0,0,0,0,0,0,4.0
78938,1,1,0,1,00,0,1,0,0,0,0,0,0,0,1,2.0
78939,1,2,1,0,12,0,0,1,0,0,0,0,0,0,2,3.0
78940,1,1,0,0,00,0,0,0,1,0,0,0,0,0,1,4.0
78941,2,2,0,1,12,0,0,0,0,0,0,0,1,0,2,8.0
78942,5,5,0,4,18,0,0,0,0,0,0,0,0,1,0,9.0
78943,2,3,1,0,12,0,0,0,0,0,0,0,1,0,2,8.0
78944,0,1,1,0,13,0,0,1,0,0,0,0,0,0,2,3.0
78945,4,4,0,4,18,0,0,0,1,0,0,0,0,0,0,4.0
78946,2,2,0,2,17,0,0,0,0,0,0,0,0,1,0,9.0
78947,0,1,1,0,12,1,0,0,0,0,0,0,0,0,2,1.0
78948,1,2,1,1,23,0,1,0,0,0,0,0,0,0,0,2.0
78949,0,1,1,0,12,0,0,0,0,1,0,0,0,0,2,5.0
78950,0,2,2,0,14,1,0,0,0,0,0,0,0,0,2,1.0
78951,5,5,0,5,18,0,0,0,0,0,0,1,0,0,0,7.0
